55.7051582|37.7718308|Якитория
55.7135521|37.5221065|Якитория
55.7615762|37.4083427|Якитория
55.6719999|37.5573542|Якитория
55.7306813|37.6307661|Якитория
55.7817893|37.7195345|Якитория
55.8084251|37.5123778|Якитория
55.7578267|37.5467335|Якитория
55.6898852|37.5470533|Якитория
55.5546855|37.7084153|Якитория
55.7510433|38.0050052|Якитория
55.9445909|37.4976797|Якитория
56.0081547|37.4390797|Якитория
55.8637055|37.5444776|Сытая утка
55.8921071|37.7486052|Этаж
55.7612382|37.5757927|Бургер Кинг
55.6376332|37.6567332|Ваби Саби
55.6966982|37.5616785|Гудман
55.7666113|37.6227779|Гудман
59.9484600|30.3835580|Бистро «Ел»
59.8579835|30.1978453|ВотОнЯ
59.9530574|30.2908682|Петровский
59.9579131|30.3291937|Subway
55.7432699|37.6524847|Жан-Жак
55.7661863|37.6507405|Светлый
55.7375986|37.6347028|ComeInn
55.7587151|37.6243684|Baccarat Cristal Room
55.7416764|37.5683438|Cafe 21
55.7624118|37.6063866|Chelsea
55.7668227|37.6512862|Честная кухня
55.6968499|37.5619461|Рэдимэйд
55.8127457|37.4798723|Кафетерий № 1
55.7583730|37.6259444|Mandarin Combustible
55.7512696|37.5843043|Лодка
59.9298273|30.3745858|Italia
55.7576160|37.6184195|La Bottega Siciliana
59.8358435|30.1282450|Центральная районная библиотека
55.7453496|37.5867229|Cantinetta Antinori
55.7725657|37.6108986|Delicatessen
55.7595465|37.6463758|Булка
59.9585496|30.3323966|Восток
55.7552165|37.5601225|Барашка
55.7556372|37.5597505|Донна Маргарита
55.7629210|37.5949660|Grand Cru
55.7476929|37.5668677|Хачапури
55.7632360|37.6052987|Хачапури
55.7614954|37.6204803|Il Forno
55.7307690|37.5768226|Black Market
55.7505493|37.5644385|Christian
55.7602772|37.6466793|Библиотека имени Достоевского
55.8547983|37.6534129|Ян Примус
55.6334093|37.5202518|Ла Пиола
55.7573865|37.6341099|Джаганнат
55.7557596|37.6334406|Unlock
59.8495273|30.1437232|Вкусно — и точка
59.8552743|30.3687201|МФЦ «Мои документы»
55.7279467|37.6019626|Cafe Garage
55.7623314|37.5955384|Ess-Thetik
55.8057858|37.3963875|Шоколадница
55.7589194|37.6174201|Кабинет
55.8706140|37.6380989|Бургер Кинг
55.6505329|37.3881637|СССР
55.7629900|37.5917843|Моя прекрасная леди
55.7471962|37.6510346|Дарбази
55.7580190|37.6336021|GoodMood
55.7637243|37.6356848|Шербет
55.7600105|37.6140098|Hidden
